,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
46511,20.0,0.0,178469.0,3.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,15.0,,<=50K
46512,64.0,4.0,116620.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
46513,34.0,0.0,112212.0,3.0,9.0,0.0,8.0,2.0,0.0,1.0,0.0,1485.0,40.0,0.0,<=50K
46514,74.0,1.0,109101.0,1.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,<=50K
46515,58.0,3.0,72998.0,2.0,7.0,1.0,1.0,3.0,4.0,0.0,14084.0,0.0,40.0,0.0,>50K
46516,44.0,0.0,147265.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46517,23.0,5.0,314645.0,5.0,12.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
46518,23.0,0.0,444554.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
46519,27.0,0.0,129629.0,6.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,36.0,0.0,<=50K
46520,34.0,0.0,106761.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
46521,18.0,0.0,189924.0,3.0,9.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,<=50K
46522,33.0,0.0,311194.0,2.0,7.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,17.0,0.0,<=50K
46523,50.0,1.0,89737.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,48.0,0.0,<=50K
46524,47.0,0.0,49298.0,3.0,9.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
46525,50.0,2.0,190333.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,99999.0,0.0,55.0,0.0,>50K
46526,18.0,0.0,251923.0,2.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,<=50K
46527,49.0,4.0,298445.0,4.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,1977.0,60.0,0.0,>50K
46528,34.0,0.0,180284.0,1.0,10.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
46529,51.0,0.0,154342.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,7688.0,0.0,45.0,0.0,>50K
46530,56.0,5.0,68658.0,1.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46531,64.0,0.0,203783.0,3.0,9.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,<=50K
46532,23.0,0.0,250037.0,1.0,10.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
46533,33.0,0.0,158688.0,1.0,10.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46534,43.0,0.0,214781.0,10.0,14.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46535,60.0,3.0,404023.0,3.0,9.0,1.0,4.0,3.0,0.0,1.0,10520.0,0.0,40.0,0.0,>50K
46536,57.0,5.0,109015.0,9.0,8.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46537,22.0,0.0,194630.0,0.0,13.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46538,23.0,0.0,239375.0,0.0,13.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46539,54.0,0.0,35576.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,2415.0,50.0,0.0,>50K
46540,39.0,3.0,363630.0,3.0,9.0,0.0,8.0,2.0,4.0,1.0,7688.0,0.0,52.0,0.0,>50K
46541,32.0,1.0,182926.0,10.0,14.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46542,20.0,0.0,117222.0,1.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,<=50K
46543,30.0,0.0,110643.0,1.0,10.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,52.0,0.0,<=50K
46544,56.0,1.0,170217.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46545,34.0,0.0,193285.0,3.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46546,32.0,0.0,161075.0,3.0,9.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46547,59.0,0.0,322691.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
46548,19.0,0.0,229431.0,1.0,10.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,<=50K
46549,60.0,,106282.0,7.0,5.0,4.0,,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46550,29.0,0.0,105694.0,3.0,9.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,42.0,0.0,<=50K
46551,24.0,0.0,199883.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
46552,41.0,5.0,100800.0,10.0,14.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,35.0,0.0,<=50K
46553,23.0,0.0,256278.0,8.0,4.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,30.0,36.0,<=50K
46554,32.0,0.0,156464.0,3.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,1902.0,50.0,0.0,>50K
46555,51.0,2.0,129525.0,3.0,9.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,,<=50K
46556,18.0,0.0,285013.0,3.0,9.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,<=50K
46557,28.0,0.0,248911.0,1.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,,<=50K
46558,33.0,,369386.0,1.0,10.0,0.0,,0.0,0.0,0.0,5178.0,0.0,40.0,0.0,>50K
46559,38.0,0.0,219902.0,3.0,9.0,3.0,10.0,5.0,4.0,0.0,0.0,0.0,30.0,0.0,<=50K
46560,29.0,0.0,375482.0,0.0,13.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,50.0,2.0,<=50K
46561,25.0,0.0,169124.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46562,31.0,0.0,183000.0,4.0,15.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,55.0,0.0,<=50K
46563,34.0,0.0,28053.0,0.0,13.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
46564,34.0,0.0,242984.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,1887.0,45.0,0.0,>50K
46565,66.0,5.0,132055.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,1825.0,40.0,0.0,>50K
46566,41.0,0.0,212894.0,14.0,3.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,31.0,<=50K
46567,62.0,0.0,223975.0,8.0,4.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
46568,58.0,0.0,357788.0,3.0,9.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
46569,40.0,0.0,406811.0,3.0,9.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0,<=50K
46570,24.0,0.0,154422.0,0.0,13.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,40.0,15.0,<=50K
46571,47.0,0.0,140644.0,3.0,9.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46572,19.0,0.0,355477.0,3.0,9.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,25.0,0.0,<=50K
46573,32.0,0.0,151773.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46574,51.0,5.0,341548.0,1.0,10.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46575,25.0,0.0,512771.0,7.0,5.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46576,60.0,,141580.0,10.0,14.0,0.0,,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46577,22.0,0.0,48988.0,1.0,10.0,2.0,10.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46578,29.0,0.0,201022.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,>50K
46579,20.0,0.0,82777.0,3.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46580,42.0,0.0,152676.0,8.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,40.0,3.0,<=50K
46581,18.0,0.0,115815.0,3.0,9.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
46582,23.0,0.0,168009.0,12.0,6.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,40.0,19.0,<=50K
46583,28.0,0.0,213152.0,0.0,13.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,40.0,,>50K
46584,55.0,0.0,89690.0,0.0,13.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,>50K
46585,40.0,0.0,126868.0,3.0,9.0,1.0,7.0,3.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
46586,52.0,0.0,95128.0,1.0,10.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
46587,37.0,0.0,185567.0,3.0,9.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46588,21.0,0.0,301408.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,1602.0,22.0,0.0,<=50K
46589,35.0,0.0,216256.0,6.0,11.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
46590,45.0,0.0,182541.0,1.0,10.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,48.0,0.0,<=50K
46591,39.0,0.0,172855.0,3.0,9.0,1.0,8.0,5.0,4.0,0.0,0.0,0.0,40.0,0.0,<=50K
46592,54.0,0.0,68684.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,44.0,0.0,<=50K
46593,42.0,0.0,364832.0,8.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46594,26.0,,264300.0,1.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
46595,59.0,2.0,349910.0,5.0,12.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46596,42.0,0.0,276218.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,>50K
46597,22.0,0.0,251196.0,1.0,10.0,2.0,12.0,1.0,4.0,0.0,0.0,0.0,20.0,0.0,<=50K
46598,33.0,0.0,196898.0,0.0,13.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46599,39.0,0.0,58343.0,1.0,10.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46600,18.0,2.0,101061.0,2.0,7.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,70.0,0.0,<=50K
46601,46.0,0.0,415051.0,1.0,10.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,60.0,0.0,>50K
46602,24.0,0.0,174043.0,0.0,13.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46603,28.0,0.0,129460.0,6.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,<=50K
46604,21.0,5.0,110946.0,3.0,9.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,<=50K
46605,22.0,0.0,313873.0,2.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,0.0,<=50K
46606,61.0,0.0,81132.0,14.0,3.0,0.0,6.0,2.0,1.0,1.0,7298.0,0.0,40.0,15.0,>50K
46607,56.0,3.0,255386.0,1.0,10.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,40.0,25.0,<=50K
46608,21.0,0.0,191497.0,1.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
46609,17.0,0.0,128617.0,12.0,6.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,<=50K
46610,29.0,0.0,368949.0,1.0,10.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,,>50K
46611,28.0,4.0,263600.0,3.0,9.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46612,62.0,0.0,257277.0,3.0,9.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,38.0,0.0,<=50K
46613,39.0,0.0,339442.0,3.0,9.0,3.0,7.0,3.0,4.0,1.0,2176.0,0.0,40.0,0.0,<=50K
46614,30.0,4.0,289442.0,3.0,9.0,2.0,12.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46615,20.0,,162667.0,2.0,7.0,2.0,,5.0,0.0,1.0,0.0,0.0,40.0,36.0,<=50K
46616,18.0,4.0,466325.0,2.0,7.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,<=50K
46617,54.0,0.0,142169.0,3.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46618,49.0,0.0,252079.0,1.0,10.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46619,33.0,5.0,119628.0,13.0,16.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,50.0,39.0,<=50K
46620,50.0,0.0,175804.0,0.0,13.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46621,57.0,0.0,70720.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,78.0,0.0,<=50K
46622,50.0,5.0,201513.0,3.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46623,45.0,0.0,257609.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46624,41.0,0.0,124692.0,1.0,10.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46625,23.0,0.0,268525.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,48.0,0.0,<=50K
46626,23.0,0.0,250630.0,0.0,13.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46627,47.0,0.0,180277.0,3.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,<=50K
46628,39.0,1.0,191342.0,0.0,13.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,50.0,10.0,<=50K
46629,29.0,0.0,250967.0,6.0,11.0,0.0,7.0,2.0,0.0,1.0,0.0,1887.0,48.0,0.0,>50K
46630,46.0,0.0,153254.0,3.0,9.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
46631,18.0,0.0,362600.0,14.0,3.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46632,68.0,0.0,171933.0,8.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46633,62.0,0.0,211408.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46634,43.0,0.0,48193.0,5.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46635,35.0,0.0,22463.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46636,21.0,0.0,440969.0,3.0,9.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46637,21.0,5.0,164922.0,1.0,10.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46638,41.0,4.0,134524.0,6.0,11.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,45.0,0.0,<=50K
46639,61.0,0.0,176689.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46640,24.0,0.0,220993.0,3.0,9.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
46641,21.0,0.0,512828.0,3.0,9.0,2.0,12.0,1.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
46642,36.0,5.0,422275.0,14.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
46643,37.0,4.0,65291.0,6.0,11.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46644,69.0,0.0,197080.0,9.0,8.0,0.0,10.0,2.0,0.0,1.0,9386.0,0.0,60.0,0.0,>50K
46645,49.0,3.0,181657.0,1.0,10.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,<=50K
46646,55.0,0.0,190257.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,53.0,0.0,>50K
46647,21.0,0.0,238068.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46648,18.0,0.0,337046.0,12.0,6.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46649,26.0,0.0,187248.0,3.0,9.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,40.0,0.0,<=50K
46650,20.0,,250037.0,1.0,10.0,2.0,,1.0,0.0,0.0,0.0,0.0,18.0,,<=50K
46651,46.0,0.0,285750.0,3.0,9.0,0.0,9.0,2.0,0.0,1.0,4064.0,0.0,55.0,0.0,<=50K
46652,23.0,0.0,260617.0,12.0,6.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46653,48.0,0.0,216999.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46654,36.0,0.0,531055.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,1902.0,48.0,0.0,>50K
46655,42.0,5.0,121265.0,10.0,14.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46656,41.0,4.0,184466.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,38.0,0.0,>50K
46657,45.0,0.0,297676.0,5.0,12.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,40.0,12.0,<=50K
46658,52.0,0.0,114228.0,3.0,9.0,1.0,1.0,3.0,0.0,1.0,3325.0,0.0,40.0,0.0,<=50K
46659,22.0,4.0,121144.0,0.0,13.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,18.0,0.0,<=50K
46660,20.0,0.0,26842.0,1.0,10.0,2.0,7.0,3.0,0.0,0.0,2176.0,0.0,40.0,0.0,<=50K
46661,27.0,0.0,113054.0,3.0,9.0,3.0,7.0,3.0,0.0,1.0,0.0,0.0,43.0,0.0,<=50K
46662,36.0,0.0,256636.0,3.0,9.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46663,34.0,0.0,152246.0,3.0,9.0,0.0,10.0,2.0,2.0,1.0,0.0,0.0,52.0,0.0,<=50K
46664,38.0,0.0,108140.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,>50K
46665,20.0,,203353.0,1.0,10.0,2.0,,1.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46666,47.0,0.0,207207.0,3.0,9.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,45.0,0.0,<=50K
46667,21.0,0.0,115420.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,<=50K
46668,33.0,0.0,80058.0,3.0,9.0,2.0,10.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46669,31.0,4.0,48520.0,5.0,12.0,2.0,12.0,5.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46670,61.0,0.0,411652.0,9.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
46671,46.0,0.0,154405.0,12.0,6.0,0.0,6.0,2.0,4.0,1.0,0.0,0.0,45.0,0.0,<=50K
46672,55.0,4.0,104917.0,10.0,14.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,40.0,0.0,>50K
46673,19.0,5.0,261422.0,1.0,10.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46674,39.0,0.0,48915.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46675,61.0,0.0,172037.0,3.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46676,28.0,0.0,144833.0,1.0,10.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46677,28.0,0.0,275116.0,12.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46678,61.0,,72886.0,3.0,9.0,0.0,,2.0,0.0,1.0,0.0,0.0,38.0,0.0,>50K
46679,61.0,0.0,103575.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,37.0,0.0,<=50K
46680,54.0,0.0,200783.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46681,50.0,2.0,152810.0,1.0,10.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,70.0,5.0,<=50K
46682,37.0,4.0,44694.0,10.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,>50K
46683,17.0,,48703.0,2.0,7.0,2.0,,1.0,0.0,0.0,0.0,0.0,30.0,0.0,<=50K
46684,56.0,0.0,91905.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,<=50K
46685,31.0,0.0,168906.0,0.0,13.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,>50K
46686,32.0,5.0,147215.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,>50K
46687,28.0,0.0,153546.0,2.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46688,34.0,0.0,35595.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46689,33.0,0.0,225507.0,12.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
46690,42.0,0.0,345504.0,6.0,11.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,<=50K
46691,64.0,0.0,137205.0,6.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,48.0,0.0,<=50K
46692,29.0,0.0,327779.0,1.0,10.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
46693,41.0,,213416.0,14.0,3.0,0.0,,2.0,0.0,1.0,0.0,0.0,32.0,20.0,<=50K
46694,45.0,0.0,362883.0,1.0,10.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46695,48.0,0.0,131309.0,10.0,14.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
46696,44.0,0.0,188331.0,1.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,0.0,<=50K
46697,34.0,3.0,194740.0,1.0,10.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46698,40.0,0.0,43711.0,3.0,9.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,45.0,0.0,<=50K
46699,45.0,0.0,187033.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,2051.0,40.0,0.0,<=50K
46700,23.0,0.0,233923.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,<=50K
46701,51.0,0.0,84278.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,55.0,0.0,>50K
46702,24.0,0.0,437666.0,3.0,9.0,0.0,1.0,2.0,0.0,1.0,2885.0,0.0,50.0,0.0,<=50K
46703,57.0,0.0,186386.0,0.0,13.0,4.0,5.0,5.0,0.0,1.0,10520.0,0.0,40.0,0.0,>50K
46704,23.0,0.0,129767.0,1.0,10.0,2.0,8.0,3.0,0.0,0.0,0.0,1721.0,40.0,0.0,<=50K
46705,34.0,0.0,180284.0,1.0,10.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46706,36.0,0.0,108320.0,3.0,9.0,1.0,7.0,3.0,0.0,1.0,4101.0,0.0,40.0,0.0,<=50K
46707,56.0,2.0,75214.0,4.0,15.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,32.0,0.0,>50K
46708,42.0,0.0,284758.0,3.0,9.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,40.0,0.0,<=50K
46709,45.0,2.0,188330.0,0.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
46710,38.0,0.0,333651.0,0.0,13.0,0.0,5.0,2.0,0.0,1.0,15024.0,0.0,70.0,0.0,>50K
46711,29.0,4.0,115305.0,6.0,11.0,0.0,12.0,2.0,0.0,1.0,7688.0,0.0,40.0,0.0,>50K
46712,54.0,0.0,172962.0,0.0,13.0,1.0,5.0,3.0,0.0,1.0,0.0,1340.0,40.0,0.0,<=50K
46713,40.0,0.0,198096.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,>50K
46714,29.0,0.0,163265.0,3.0,9.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46715,35.0,3.0,128608.0,0.0,13.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46716,47.0,0.0,107460.0,3.0,9.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,37.0,0.0,<=50K
46717,51.0,0.0,251841.0,6.0,11.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,43.0,0.0,<=50K
46718,28.0,0.0,403671.0,3.0,9.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,40.0,20.0,<=50K
46719,58.0,0.0,159378.0,3.0,9.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,45.0,0.0,>50K
46720,24.0,0.0,170070.0,3.0,9.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,<=50K
46721,46.0,5.0,192323.0,3.0,9.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,40.0,0.0,<=50K
46722,57.0,0.0,135796.0,12.0,6.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,48.0,0.0,<=50K
46723,22.0,0.0,232985.0,3.0,9.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,20.0,0.0,<=50K
46724,28.0,0.0,34532.0,0.0,13.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,30.0,18.0,<=50K
46725,17.0,,371316.0,12.0,6.0,2.0,,1.0,0.0,1.0,0.0,0.0,25.0,0.0,<=50K
46726,23.0,0.0,236994.0,3.0,9.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,60.0,0.0,<=50K
